id;month_year;employee_id;employee_name;gender;age;salary;function_group;company_name;company_city;company_state;company_type;const_site_category;pay_month
312072022-08-01;01/08/2022;31207;Draven Eaton;Male;25;1298;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
291842022-08-01;01/08/2022;29184;Javier Woods;Male;19;1221;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
317602022-08-01;01/08/2022;31760;Kavon Rosario;Male;26;1298;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
305372022-08-01;01/08/2022;30537;Roderick Flowers;Male;21;1221;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
297372022-08-01;01/08/2022;29737;Clayton Kennedy;Male;27;1221;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
311512022-08-01;01/08/2022;31151;Clifton Barron;Male;25;1298;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
291282022-08-01;01/08/2022;29128;Ivan Alvarez;Male;21;1221;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
293932022-08-01;01/08/2022;29393;Corey Harrison;Male;21;1221;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
314852022-08-01;01/08/2022;31485;Sonny Walls;Male;20;1254,73;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
317212022-08-01;01/08/2022;31721;Sabastian Mullen;Male;22;1046,77;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
311222022-08-01;01/08/2022;31122;Emmett Beasley;Male;19;1298;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
312862022-08-01;01/08/2022;31286;Cristobal Rangel;Male;26;1172,39;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
312062022-08-01;01/08/2022;31206;Jameson Clay;Male;24;1298;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
316882022-08-01;01/08/2022;31688;Mekhi Rubio;Female;20;1130,52;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
317172022-08-01;01/08/2022;31717;Freddie Bernard;Male;23;1046,77;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
297332022-08-01;01/08/2022;29733;Scott Olson;Male;23;2500;Production Supervisors;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
316872022-08-01;01/08/2022;31687;Alessandro Benjamin;Male;26;1130,52;Assistants;The Meadows at Sunset Ridge;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
238312022-08-01;01/08/2022;23831;Alan Tucker;Male;24;1859;Professionals;The Arbors at Willow Creek;Goiania;Goias;Construction Site;Commercial;2022-08
238322022-08-01;01/08/2022;23832;Raymond Freeman;Male;18;1212;Assistants;The Arbors at Willow Creek;Goiania;Goias;Construction Site;Commercial;2022-08
234652022-08-01;01/08/2022;23465;Brett Burns;Male;23;1870;Professionals;The Retreat at Oak Forest;Brasilia;Distrito Federal;Construction Site;Residential;2022-08
270402022-08-01;01/08/2022;27040;Andres Henry;Male;23;3000;Engineering;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
236562022-08-01;01/08/2022;23656;Max Vasquez;Male;24;3884,5;Production Supervisors;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
244042022-08-01;01/08/2022;24404;Tristan Powell;Male;31;1739,3;Professionals;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
249212022-08-01;01/08/2022;24921;Colton Jenkins;Male;30;1290,45;Professionals;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
237062022-08-01;01/08/2022;23706;Paul Long;Male;33;1970,58;Professionals;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
180032022-08-01;01/08/2022;18003;Wyatt Gutierrez;Male;23;1212;Assistants;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
307992022-08-01;01/08/2022;30799;Bernard Farrell;Male;24;1212;Assistants;The Villas at Hunter's Glen;Palmas;Tocantins;Construction Site;Commercial;2022-08
250142022-08-01;01/08/2022;25014;Mario Simpson;Male;19;3000;Engineering;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
98752022-08-01;01/08/2022;9875;Dawson Crawford;Male;25;2829,86;Administration;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
301572022-08-01;01/08/2022;30157;Cesar Porter;Male;18;2596,77;Engineering;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
281652022-08-01;01/08/2022;28165;Derick Davenport;Male;22;2596,77;Engineering;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
303992022-08-01;01/08/2022;30399;Dillon Jimenez;Male;24;2596,77;Engineering;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
298962022-08-01;01/08/2022;29896;Wesley Mason;Male;26;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
248632022-08-01;01/08/2022;24863;Martin Wagner;Male;35;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
315762022-08-01;01/08/2022;31576;Xzavier Giles;Male;38;1189,32;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
309732022-08-01;01/08/2022;30973;Cortez Oneal;Male;37;1673,1;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
317002022-08-01;01/08/2022;31700;Johnnie Haley;Male;21;1692,58;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
301282022-08-01;01/08/2022;30128;Edgar Romero;Male;23;1859;Production Supervisors;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
283592022-08-01;01/08/2022;28359;Sergio Hicks;Male;38;2640;Production Supervisors;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
298812022-08-01;01/08/2022;29881;Roberto Stone;Male;29;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
298832022-08-01;01/08/2022;29883;Hector Holmes;Male;28;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
233072022-08-01;01/08/2022;23307;Brady Meyer;Male;26;5012,74;Production Supervisors;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
304352022-08-01;01/08/2022;30435;Edwin Fox;Male;36;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
284452022-08-01;01/08/2022;28445;Emmanuel Rose;Male;37;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
298622022-08-01;01/08/2022;29862;Andre Rice;Male;29;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
289682022-08-01;01/08/2022;28968;Ruben Fernandez;Male;31;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
229972022-08-01;01/08/2022;22997;Derrick Spencer;Male;21;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
232152022-08-01;01/08/2022;23215;Jaylen Castro;Male;34;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
289692022-08-01;01/08/2022;28969;Trey Pierce;Male;33;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
241452022-08-01;01/08/2022;24145;Abraham Kelley;Male;21;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
232392022-08-01;01/08/2022;23239;Trent Carroll;Male;26;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
271182022-08-01;01/08/2022;27118;Landon Patel;Male;21;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
238902022-08-01;01/08/2022;23890;Donovan Ryan;Male;20;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
300632022-08-01;01/08/2022;30063;Cory Elliott;Male;20;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
283612022-08-01;01/08/2022;28361;Griffin Hudson;Male;31;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
300582022-08-01;01/08/2022;30058;Marc Cunningham;Male;28;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
314212022-08-01;01/08/2022;31421;Colt Lowery;Male;35;2098,8;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
303742022-08-01;01/08/2022;30374;Chance Payne;Female;38;1559,16;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
259182022-08-01;01/08/2022;25918;Colby Duncan;Male;36;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
231802022-08-01;01/08/2022;23180;Pedro Stephens;Male;36;1139,39;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
245582022-08-01;01/08/2022;24558;Mike Carey;Male;20;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
285862022-08-01;01/08/2022;28586;Frank Weaver;Male;22;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
238912022-08-01;01/08/2022;23891;Damian Medina;Male;30;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
232542022-08-01;01/08/2022;23254;Brayden Schmidt;Male;32;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
212412022-08-01;01/08/2022;21241;Braden Herrera;Male;27;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
285342022-08-01;01/08/2022;28534;Kenny Gross;Male;22;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
264432022-08-01;01/08/2022;26443;Chad Berry;Male;25;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
253602022-08-01;01/08/2022;25360;Josef Stark;Male;23;1286,36;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
254042022-08-01;01/08/2022;25404;Armando Andrews;Male;23;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
258872022-08-01;01/08/2022;25887;Kobe Johnston;Male;30;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
237352022-08-01;01/08/2022;23735;Cooper Riley;Male;30;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
308582022-08-01;01/08/2022;30858;Darion Nash;Male;32;1333,2;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
302312022-08-01;01/08/2022;30231;Elias Carpenter;Male;33;1212;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
305282022-08-01;01/08/2022;30528;Rohan Hood;Male;33;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
315472022-08-01;01/08/2022;31547;Gideon Mays;Male;24;1539,12;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
305542022-08-01;01/08/2022;30554;Kareem Huff;Male;34;1735,07;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
274952022-08-01;01/08/2022;27495;Juan Nelson;Male;38;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
314832022-08-01;01/08/2022;31483;Efren Hurley;Female;27;2028,84;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
315272022-08-01;01/08/2022;31527;Jovani McMillan;Male;30;1679,04;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
307542022-08-01;01/08/2022;30754;Izaiah Bond;Male;27;1739,06;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
305242022-08-01;01/08/2022;30524;Raphael Houston;Male;22;1859;Professionals;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
289702022-08-01;01/08/2022;28970;Curtis Morrison;Male;27;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
231662022-08-01;01/08/2022;23166;Dante Richards;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
248772022-08-01;01/08/2022;24877;Zackary Matthews;Male;28;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
289582022-08-01;01/08/2022;28958;Leonardo Vargas;Male;21;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
288262022-08-01;01/08/2022;28826;Jerry Guzman;Male;21;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
302462022-08-01;01/08/2022;30246;Damien Carlson;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
241532022-08-01;01/08/2022;24153;Nickolas Harvey;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
291192022-08-01;01/08/2022;29119;Alberto Lawson;Male;23;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
305262022-08-01;01/08/2022;30526;Markus Combs;Male;27;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
271122022-08-01;01/08/2022;27112;Dennis Garza;Male;23;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
284422022-08-01;01/08/2022;28442;Mathew Lawrence;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
254652022-08-01;01/08/2022;25465;Miles Larson;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
252652022-08-01;01/08/2022;25265;Josue Willis;Male;24;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
232562022-08-01;01/08/2022;23256;Albert Montgomery;Male;26;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
283662022-08-01;01/08/2022;28366;Dominick Franklin;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
303762022-08-01;01/08/2022;30376;Zachery Mendez;Male;28;1016,52;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
307282022-08-01;01/08/2022;30728;Howard Chase;Male;28;1156,63;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
308192022-08-01;01/08/2022;30819;Jairo Foley;Male;25;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
312582022-08-01;01/08/2022;31258;Savion Sellers;Male;24;1196,52;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
301112022-08-01;01/08/2022;30111;Arturo Fuller;Male;25;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
313412022-08-01;01/08/2022;31341;Deshaun Calhoun;Male;21;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
316942022-08-01;01/08/2022;31694;Blaise Moyer;Male;24;1076,86;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
312542022-08-01;01/08/2022;31254;Jacoby McCall;Male;26;1196,52;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
303242022-08-01;01/08/2022;30324;Ricky Welch;Male;28;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
313402022-08-01;01/08/2022;31340;Josh Gillespie;Male;26;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
304632022-08-01;01/08/2022;30463;Saul Weber;Male;19;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
294072022-08-01;01/08/2022;29407;Damon Burton;Male;20;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
313362022-08-01;01/08/2022;31336;Korey Mora;Male;22;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
313432022-08-01;01/08/2022;31343;Vernon Ellison;Male;19;1236,4;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
231822022-08-01;01/08/2022;23182;Deandre McCoy;Male;20;1212;Assistants;The Parkview at Golden Gate;Goiania;Goias;Construction Site;Residential;2022-08
